job_id,model,train_bins,val_bin,jac_mean,jac_std,jac0,jac1,jac2,jac3,jac4,jac5,jac6,jac7,jac8,jac9,jac10,jac11,jac12,jac13,jac14,jac15,d_model,batch_size,input_size,patch_size
12094724,clip-vit-base-patch16,0,30,0.727,0.151,0.968,0.822,0.811,0.685,0.472,0.744,0.73,0.711,0.492,0.528,0.688,0.845,0.512,0.876,0.851,0.891,768,4,512,16
12094724,clip-vit-base-patch16,0,45,0.707,0.158,0.968,0.807,0.77,0.655,0.415,0.704,0.696,0.703,0.494,0.514,0.667,0.83,0.487,0.854,0.855,0.895,768,4,512,16
12094724,clip-vit-base-patch16,0,60,0.697,0.159,0.969,0.792,0.766,0.641,0.427,0.676,0.662,0.699,0.421,0.52,0.659,0.824,0.515,0.832,0.856,0.893,768,4,512,16
12094724,clip-vit-base-patch16,0,75,0.693,0.162,0.969,0.786,0.775,0.642,0.417,0.66,0.625,0.678,0.406,0.532,0.656,0.827,0.522,0.841,0.857,0.889,768,4,512,16
12094724,clip-vit-base-patch16,0,90,0.697,0.161,0.969,0.782,0.779,0.648,0.424,0.666,0.637,0.671,0.439,0.549,0.667,0.84,0.475,0.858,0.856,0.888,768,4,512,16
12094741,siglip2-base-patch16-512,0,0,0.627,0.144,0.957,0.669,0.687,0.567,0.425,0.608,0.591,0.613,0.415,0.526,0.587,0.61,0.428,0.755,0.758,0.832,768,4,512,16
12094741,siglip2-base-patch16-512,0,15,0.557,0.173,0.953,0.613,0.612,0.456,0.338,0.544,0.529,0.555,0.332,0.422,0.507,0.546,0.28,0.704,0.703,0.817,768,4,512,16
12094741,siglip2-base-patch16-512,0,30,0.522,0.178,0.951,0.582,0.584,0.395,0.318,0.503,0.492,0.514,0.331,0.4,0.441,0.517,0.227,0.633,0.653,0.809,768,4,512,16
12094741,siglip2-base-patch16-512,0,45,0.498,0.182,0.951,0.564,0.549,0.378,0.29,0.47,0.457,0.482,0.32,0.381,0.408,0.484,0.204,0.581,0.64,0.805,768,4,512,16
12094741,siglip2-base-patch16-512,0,60,0.473,0.185,0.95,0.525,0.544,0.349,0.309,0.444,0.422,0.442,0.278,0.37,0.399,0.421,0.182,0.53,0.602,0.794,768,4,512,16
12094741,siglip2-base-patch16-512,0,75,0.463,0.186,0.949,0.501,0.545,0.341,0.276,0.434,0.4,0.425,0.278,0.38,0.392,0.357,0.21,0.526,0.609,0.787,768,4,512,16
12094741,siglip2-base-patch16-512,0,90,0.468,0.189,0.949,0.506,0.553,0.339,0.268,0.435,0.403,0.428,0.294,0.401,0.403,0.344,0.192,0.561,0.618,0.79,768,4,512,16
12094728,dino_vitb16,0,0,0.861,0.081,0.983,0.901,0.926,0.883,0.79,0.873,0.847,0.814,0.702,0.682,0.85,0.92,0.83,0.923,0.919,0.941,768,4,512,16
12094728,dino_vitb16,0,15,0.773,0.146,0.976,0.852,0.855,0.737,0.532,0.832,0.801,0.767,0.545,0.556,0.756,0.892,0.536,0.9,0.898,0.928,768,4,512,16
12094728,dino_vitb16,0,30,0.724,0.175,0.974,0.803,0.806,0.639,0.39,0.789,0.769,0.752,0.487,0.493,0.704,0.839,0.45,0.873,0.888,0.924,768,4,512,16
12094728,dino_vitb16,0,45,0.684,0.189,0.973,0.769,0.736,0.552,0.283,0.74,0.72,0.731,0.481,0.485,0.665,0.751,0.394,0.839,0.887,0.93,768,4,512,16
12094728,dino_vitb16,0,60,0.662,0.188,0.973,0.737,0.722,0.501,0.299,0.7,0.669,0.704,0.422,0.511,0.634,0.708,0.39,0.803,0.884,0.927,768,4,512,16
12094728,dino_vitb16,0,75,0.658,0.185,0.973,0.732,0.727,0.509,0.318,0.68,0.625,0.67,0.408,0.539,0.628,0.72,0.388,0.813,0.884,0.922,768,4,512,16
12094728,dino_vitb16,0,90,0.667,0.183,0.973,0.743,0.726,0.553,0.318,0.684,0.633,0.662,0.432,0.536,0.632,0.732,0.395,0.842,0.884,0.921,768,4,512,16
12094742,tips-b14,0,0,0.732,0.108,0.965,0.75,0.794,0.706,0.579,0.707,0.706,0.707,0.594,0.541,0.75,0.709,0.658,0.829,0.863,0.85,768,4,504,14
12094742,tips-b14,0,15,0.617,0.165,0.956,0.648,0.703,0.474,0.357,0.602,0.62,0.639,0.415,0.38,0.654,0.608,0.443,0.754,0.821,0.805,768,4,504,14
12094742,tips-b14,0,30,0.534,0.189,0.952,0.554,0.609,0.304,0.264,0.492,0.526,0.555,0.356,0.346,0.591,0.491,0.289,0.675,0.761,0.779,768,4,504,14
12094742,tips-b14,0,45,0.479,0.198,0.948,0.497,0.547,0.262,0.208,0.407,0.437,0.489,0.332,0.299,0.524,0.397,0.235,0.586,0.727,0.763,768,4,504,14
12094742,tips-b14,0,60,0.44,0.208,0.945,0.426,0.535,0.234,0.239,0.358,0.38,0.442,0.273,0.267,0.48,0.313,0.152,0.535,0.706,0.75,768,4,504,14
12094742,tips-b14,0,75,0.415,0.218,0.943,0.409,0.515,0.21,0.18,0.343,0.356,0.39,0.268,0.256,0.467,0.255,0.101,0.515,0.69,0.742,768,4,504,14
12094742,tips-b14,0,90,0.42,0.219,0.944,0.425,0.508,0.24,0.173,0.353,0.349,0.375,0.253,0.273,0.461,0.244,0.119,0.546,0.709,0.749,768,4,504,14
12094738,dinov2_vitb14,0,0,0.826,0.098,0.975,0.886,0.894,0.874,0.725,0.824,0.811,0.759,0.627,0.636,0.807,0.921,0.777,0.905,0.881,0.919,768,4,504,14
12094738,dinov2_vitb14,0,15,0.764,0.145,0.969,0.856,0.846,0.775,0.546,0.796,0.78,0.733,0.497,0.548,0.741,0.917,0.559,0.897,0.858,0.905,768,4,504,14
12094738,dinov2_vitb14,0,30,0.744,0.156,0.968,0.842,0.821,0.725,0.499,0.784,0.769,0.73,0.45,0.52,0.708,0.901,0.543,0.885,0.85,0.901,768,4,504,14
12094738,dinov2_vitb14,0,45,0.734,0.161,0.967,0.833,0.79,0.723,0.438,0.78,0.77,0.737,0.46,0.504,0.694,0.877,0.534,0.878,0.852,0.905,768,4,504,14
12094738,dinov2_vitb14,0,60,0.73,0.16,0.968,0.821,0.787,0.718,0.456,0.779,0.762,0.739,0.42,0.499,0.684,0.873,0.564,0.863,0.847,0.904,768,4,504,14
12094738,dinov2_vitb14,0,75,0.725,0.16,0.968,0.813,0.785,0.713,0.437,0.77,0.743,0.717,0.408,0.519,0.691,0.869,0.559,0.857,0.851,0.899,768,4,504,14
12094738,dinov2_vitb14,0,90,0.722,0.162,0.967,0.801,0.794,0.715,0.407,0.761,0.734,0.701,0.435,0.544,0.677,0.869,0.522,0.872,0.851,0.897,768,4,504,14
15902705,vggt-1b,0_30_60_90,0,0.205,0.217,0.896,0.307,0.091,0.108,0.096,0.204,0.215,0.185,0.002,0.0,0.177,0.014,0.014,0.182,0.37,0.415,2048,4,504,14
15902705,vggt-1b,0_30_60_90,15,0.203,0.216,0.897,0.32,0.086,0.107,0.105,0.197,0.212,0.18,0.0,0.0,0.132,0.01,0.021,0.222,0.347,0.406,2048,4,504,14
15902705,vggt-1b,0_30_60_90,30,0.213,0.217,0.899,0.345,0.116,0.132,0.081,0.198,0.206,0.193,0.009,0.032,0.126,0.011,0.005,0.27,0.367,0.416,2048,4,504,14
15902705,vggt-1b,0_30_60_90,45,0.213,0.216,0.898,0.363,0.113,0.118,0.082,0.202,0.208,0.188,0.035,0.008,0.096,0.058,0.0,0.274,0.358,0.411,2048,4,504,14
15902705,vggt-1b,0_30_60_90,60,0.239,0.204,0.897,0.373,0.125,0.129,0.138,0.207,0.214,0.202,0.094,0.014,0.125,0.238,0.016,0.29,0.361,0.403,2048,4,504,14
15902705,vggt-1b,0_30_60_90,75,0.223,0.209,0.895,0.349,0.104,0.134,0.148,0.195,0.202,0.176,0.005,0.0,0.126,0.214,0.007,0.285,0.34,0.395,2048,4,504,14
15902705,vggt-1b,0_30_60_90,90,0.214,0.212,0.895,0.379,0.101,0.115,0.115,0.194,0.195,0.185,0.102,0.02,0.131,0.026,0.0,0.217,0.341,0.405,2048,4,504,14
15902705,vggt-1b,0_45_90,0,0.212,0.209,0.895,0.313,0.086,0.126,0.101,0.198,0.211,0.185,0.022,0.001,0.143,0.119,0.064,0.145,0.37,0.413,2048,4,504,14
15902705,vggt-1b,0_45_90,15,0.189,0.212,0.894,0.276,0.078,0.103,0.095,0.174,0.191,0.171,0.0,0.008,0.073,0.032,0.042,0.173,0.327,0.388,2048,4,504,14
15902705,vggt-1b,0_45_90,30,0.199,0.21,0.896,0.302,0.079,0.092,0.082,0.184,0.183,0.172,0.0,0.039,0.106,0.068,0.041,0.209,0.329,0.395,2048,4,504,14
15902705,vggt-1b,0_45_90,45,0.217,0.209,0.897,0.345,0.097,0.106,0.093,0.199,0.202,0.184,0.015,0.002,0.153,0.19,0.03,0.22,0.344,0.403,2048,4,504,14
15902705,vggt-1b,0_45_90,60,0.204,0.21,0.895,0.327,0.095,0.08,0.131,0.186,0.194,0.175,0.076,0.0,0.118,0.052,0.001,0.23,0.325,0.382,2048,4,504,14
15902705,vggt-1b,0_45_90,75,0.197,0.214,0.894,0.316,0.09,0.098,0.134,0.179,0.191,0.168,0.0,0.0,0.115,0.016,0.002,0.252,0.323,0.383,2048,4,504,14
15902705,vggt-1b,0_45_90,90,0.215,0.21,0.895,0.378,0.106,0.118,0.141,0.187,0.19,0.185,0.098,0.0,0.149,0.035,0.005,0.234,0.319,0.403,2048,4,504,14
15902705,vggt-1b,0_90,0,0.228,0.206,0.894,0.34,0.113,0.157,0.089,0.218,0.222,0.192,0.015,0.005,0.221,0.082,0.142,0.181,0.367,0.416,2048,4,504,14
15902705,vggt-1b,0_90,15,0.187,0.205,0.892,0.205,0.103,0.1,0.078,0.177,0.183,0.162,0.0,0.017,0.097,0.035,0.112,0.158,0.301,0.37,2048,4,504,14
15902705,vggt-1b,0_90,30,0.166,0.21,0.891,0.162,0.082,0.064,0.036,0.16,0.172,0.144,0.0,0.055,0.096,0.004,0.016,0.141,0.286,0.35,2048,4,504,14
15902705,vggt-1b,0_90,45,0.159,0.212,0.89,0.169,0.059,0.062,0.034,0.156,0.16,0.137,0.003,0.003,0.083,0.025,0.0,0.144,0.283,0.342,2048,4,504,14
15902705,vggt-1b,0_90,60,0.177,0.205,0.89,0.218,0.068,0.072,0.082,0.161,0.166,0.151,0.057,0.0,0.112,0.07,0.001,0.16,0.288,0.341,2048,4,504,14
15902705,vggt-1b,0_90,75,0.196,0.206,0.891,0.276,0.085,0.112,0.138,0.173,0.177,0.156,0.006,0.0,0.13,0.106,0.0,0.242,0.291,0.358,2048,4,504,14
15902705,vggt-1b,0_90,90,0.224,0.209,0.894,0.383,0.14,0.151,0.176,0.192,0.19,0.183,0.071,0.0,0.207,0.019,0.0,0.265,0.32,0.4,2048,4,504,14
15902705,vggt-1b,0,0,0.297,0.187,0.894,0.407,0.235,0.268,0.177,0.226,0.226,0.215,0.033,0.062,0.273,0.319,0.29,0.287,0.404,0.441,2048,4,504,14
15902705,vggt-1b,0,15,0.208,0.195,0.889,0.201,0.112,0.136,0.092,0.173,0.174,0.167,0.0,0.028,0.167,0.147,0.172,0.229,0.279,0.364,2048,4,504,14
15902705,vggt-1b,0,30,0.164,0.203,0.886,0.119,0.069,0.051,0.02,0.149,0.14,0.131,0.0,0.074,0.101,0.043,0.096,0.17,0.253,0.33,2048,4,504,14
15902705,vggt-1b,0,45,0.139,0.207,0.884,0.104,0.047,0.037,0.034,0.127,0.124,0.107,0.0,0.0,0.065,0.06,0.011,0.116,0.216,0.295,2048,4,504,14
15902705,vggt-1b,0,60,0.133,0.207,0.882,0.12,0.042,0.029,0.054,0.115,0.114,0.104,0.0,0.0,0.062,0.033,0.003,0.079,0.213,0.276,2048,4,504,14
15902705,vggt-1b,0,75,0.133,0.206,0.881,0.142,0.043,0.032,0.086,0.114,0.105,0.088,0.0,0.0,0.052,0.042,0.0,0.065,0.202,0.275,2048,4,504,14
15902705,vggt-1b,0,90,0.131,0.21,0.882,0.205,0.044,0.035,0.051,0.114,0.101,0.095,0.0,0.0,0.048,0.0,0.0,0.045,0.189,0.284,2048,4,504,14
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,0,0.843,0.103,0.98,0.897,0.905,0.881,0.708,0.873,0.851,0.807,0.629,0.659,0.841,0.94,0.735,0.932,0.915,0.939,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,15,0.812,0.133,0.978,0.893,0.894,0.849,0.65,0.854,0.828,0.788,0.547,0.591,0.8,0.936,0.614,0.93,0.905,0.932,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,30,0.84,0.105,0.981,0.908,0.913,0.87,0.744,0.86,0.841,0.8,0.63,0.627,0.823,0.938,0.727,0.935,0.911,0.938,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,45,0.817,0.129,0.979,0.905,0.887,0.87,0.611,0.851,0.834,0.797,0.584,0.581,0.792,0.929,0.67,0.934,0.908,0.936,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,60,0.85,0.097,0.982,0.911,0.918,0.893,0.748,0.866,0.849,0.819,0.661,0.657,0.814,0.943,0.755,0.934,0.911,0.939,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,75,0.814,0.132,0.979,0.901,0.894,0.846,0.62,0.854,0.832,0.796,0.522,0.605,0.793,0.926,0.675,0.923,0.916,0.935,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_30_60_90,90,0.839,0.103,0.982,0.9,0.915,0.862,0.671,0.859,0.839,0.803,0.657,0.672,0.824,0.937,0.716,0.933,0.919,0.937,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,0,0.853,0.098,0.981,0.908,0.911,0.892,0.742,0.876,0.856,0.812,0.65,0.66,0.857,0.939,0.759,0.933,0.923,0.941,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,15,0.806,0.137,0.977,0.888,0.883,0.841,0.616,0.857,0.833,0.784,0.551,0.585,0.791,0.932,0.592,0.929,0.905,0.932,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,30,0.807,0.134,0.977,0.897,0.886,0.83,0.606,0.848,0.829,0.78,0.556,0.573,0.786,0.932,0.65,0.929,0.902,0.932,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,45,0.852,0.095,0.982,0.915,0.897,0.899,0.716,0.864,0.847,0.813,0.675,0.667,0.84,0.94,0.774,0.936,0.917,0.944,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,60,0.814,0.131,0.979,0.892,0.879,0.868,0.655,0.86,0.834,0.807,0.523,0.592,0.771,0.928,0.669,0.928,0.905,0.939,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,75,0.809,0.135,0.979,0.9,0.885,0.842,0.631,0.855,0.831,0.789,0.505,0.622,0.796,0.917,0.626,0.92,0.915,0.935,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_45_90,90,0.852,0.091,0.983,0.913,0.923,0.873,0.749,0.864,0.844,0.808,0.686,0.687,0.831,0.941,0.742,0.93,0.92,0.939,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,0,0.863,0.087,0.982,0.912,0.917,0.905,0.778,0.879,0.859,0.813,0.682,0.682,0.861,0.942,0.798,0.933,0.925,0.943,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,15,0.803,0.139,0.977,0.88,0.877,0.817,0.613,0.855,0.833,0.781,0.552,0.573,0.796,0.94,0.585,0.93,0.905,0.933,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,30,0.793,0.145,0.976,0.885,0.868,0.8,0.588,0.841,0.824,0.783,0.508,0.548,0.769,0.938,0.607,0.925,0.898,0.931,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,45,0.788,0.156,0.976,0.889,0.833,0.832,0.477,0.838,0.826,0.796,0.523,0.556,0.771,0.935,0.591,0.929,0.906,0.934,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,60,0.801,0.142,0.978,0.875,0.864,0.846,0.565,0.85,0.833,0.808,0.522,0.568,0.762,0.93,0.644,0.926,0.912,0.936,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,75,0.807,0.136,0.979,0.894,0.887,0.851,0.59,0.851,0.829,0.79,0.53,0.613,0.781,0.918,0.632,0.92,0.922,0.934,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0_90,90,0.863,0.082,0.984,0.916,0.93,0.893,0.753,0.868,0.849,0.816,0.727,0.702,0.844,0.941,0.785,0.936,0.923,0.939,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,0,0.879,0.081,0.984,0.926,0.932,0.918,0.827,0.885,0.866,0.825,0.705,0.695,0.888,0.948,0.855,0.939,0.931,0.946,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,15,0.807,0.136,0.978,0.885,0.882,0.818,0.613,0.854,0.834,0.786,0.563,0.57,0.807,0.939,0.611,0.932,0.909,0.934,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,30,0.79,0.151,0.976,0.876,0.878,0.791,0.579,0.844,0.826,0.786,0.488,0.534,0.763,0.942,0.6,0.923,0.896,0.93,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,45,0.78,0.161,0.976,0.877,0.841,0.799,0.5,0.838,0.828,0.798,0.495,0.522,0.749,0.931,0.56,0.922,0.901,0.937,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,60,0.78,0.161,0.976,0.867,0.844,0.788,0.519,0.845,0.832,0.814,0.451,0.542,0.731,0.932,0.58,0.917,0.899,0.937,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,75,0.776,0.161,0.976,0.861,0.85,0.78,0.498,0.84,0.816,0.784,0.437,0.554,0.757,0.924,0.592,0.907,0.907,0.934,768,4,512,16
16934109,dinov3-vitb16-pretrain-lvd1689m,0,90,0.772,0.162,0.976,0.851,0.851,0.782,0.456,0.83,0.807,0.765,0.465,0.578,0.747,0.926,0.569,0.915,0.903,0.931,768,4,512,16
